repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status
Solution,Gb,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,133,"${e}${n.slice(G+1,X)}`)}return N}function Gb(n,e,i){let r=e,l=e+1,o=n[l];for(;o==="" ""||o===""	"";)if(e<l+i)o=n[++e];else{do o=n[++e];while(o&&o!==`",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,Nc,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,134,"`);r=e,l=e+1,o=n[l]}return r}const Nc=(n,e)=>({indentAtStart:e?n.indent.length:n.indentAtStart,lineWidth:n.options.lineWidth,minContentWidth:n.options.minContentWidth}),kc=n=>/^(%|---|\.\.\.)/m.test(n);function qA(n,e,i){if(!e||e<0)return!1;const r=e-i,l=n.length;if(l<=r)return!1;for(let o=0,u=0;o<l",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,qA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,134,"`);r=e,l=e+1,o=n[l]}return r}const Nc=(n,e)=>({indentAtStart:e?n.indent.length:n.indentAtStart,lineWidth:n.options.lineWidth,minContentWidth:n.options.minContentWidth}),kc=n=>/^(%|---|\.\.\.)/m.test(n);function qA(n,e,i){if(!e||e<0)return!1;const r=e-i,l=n.length;if(l<=r)return!1;for(let o=0,u=0;o<l",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,il,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,135,"`){if(o-u>r)return!0;if(u=o+1,l-u<=r)return!1}return!0}function il(n,e){const i=JSON.stringify(n);if(e.options.doubleQuotedAsJSON)return i;const{implicitKey:r}=e,l=e.options.doubleQuotedMinMultiLineLength,o=e.indent||(kc(n)?""  "":"""");let u="""",f=0;for(let d=0,g=i[d];g;g=i[++d])if(g==="" ""&&i[d+1]===""\\",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs)",9,0,high,,,
Solution,Yh,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,138,"`,d+=2;u+=o,i[d+2]==="" ""&&(u+=""\\""),d+=1,f=d+1}break;default:d+=1}return u=f?u+i.slice(f):i,r?u:Cc(u,o,ec,Nc(e,!1))}function Yh(n,e){if(e.options.singleQuote===!1||e.implicitKey&&n.includes(`",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,xr,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,140,"${i}`)+""'"";return e.implicitKey?r:Cc(r,i,tS,Nc(e,!1))}function xr(n,e){const{singleQuote:i}=e.options;let r;if(i===!1)r=il;else{const l=n.includes('""'),o=n.includes(""'"");l&&!o?r=Yh:o&&!l?r=il:r=i?Yh:il}return r(n,e)}let Fh;try{Fh=new RegExp(`(^|(?<!",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs)",7,0,high,,,
Solution,tc,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,143,"|$)`,""g"")}catch{Fh=/\n+(?!\n|$)/g}function tc({comment:n,type:e,value:i},r,l,o){const{blockQuote:u,commentString:f,lineWidth:d}=r.options;if(!u||/\n[\t ]+$/.test(i))return xr(i,r);const g=r.indent||(r.forceBlockIndent||kc(i)?""  "":""""),b=u===""literal""?!0:u===""folded""||e===ue.BLOCK_FOLDED?!1:e===ue.BLO",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",5,0,high,,,
Solution,$A,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,152,"${g}${N}${i}${w}`}function $A(n,e,i,r){const{type:l,value:o}=n,{actualString:u,implicitKey:f,indent:d,indentStep:g,inFlow:b}=e;if(f&&o.includes(`",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,Cr,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,156,"${d}`);if(u){const S=x=>{var _;return x.default&&x.tag!==""tag:yaml.org,2002:str""&&((_=x.test)==null?void 0:_.test(m))},{compat:w,tags:E}=e.doc.schema;if(E.some(S)||w!=null&&w.some(S))return xr(o,e)}return f?m:Cc(m,d,tS,Nc(e,!1))}function hl(n,e,i,r){const{implicitKey:l,inFlow:o}=e,u=typeof n.value==",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (8 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (8 call refs, 0 string refs)",23,0,high,,,
Solution,IA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,156,"${d}`);if(u){const S=x=>{var _;return x.default&&x.tag!==""tag:yaml.org,2002:str""&&((_=x.test)==null?void 0:_.test(m))},{compat:w,tags:E}=e.doc.schema;if(E.some(S)||w!=null&&w.some(S))return xr(o,e)}return f?m:Cc(m,d,tS,Nc(e,!1))}function hl(n,e,i,r){const{implicitKey:l,inFlow:o}=e,u=typeof n.value==",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,VA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,156,"${d}`);if(u){const S=x=>{var _;return x.default&&x.tag!==""tag:yaml.org,2002:str""&&((_=x.test)==null?void 0:_.test(m))},{compat:w,tags:E}=e.doc.schema;if(E.some(S)||w!=null&&w.some(S))return xr(o,e)}return f?m:Cc(m,d,tS,Nc(e,!1))}function hl(n,e,i,r){const{implicitKey:l,inFlow:o}=e,u=typeof n.value==",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,hl,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,156,"${d}`);if(u){const S=x=>{var _;return x.default&&x.tag!==""tag:yaml.org,2002:str""&&((_=x.test)==null?void 0:_.test(m))},{compat:w,tags:E}=e.doc.schema;if(E.some(S)||w!=null&&w.some(S))return xr(o,e)}return f?m:Cc(m,d,tS,Nc(e,!1))}function hl(n,e,i,r){const{implicitKey:l,inFlow:o}=e,u=typeof n.value==",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs)",12,0,high,,,
Solution,nS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,156,"${d}`);if(u){const S=x=>{var _;return x.default&&x.tag!==""tag:yaml.org,2002:str""&&((_=x.test)==null?void 0:_.test(m))},{compat:w,tags:E}=e.doc.schema;if(E.some(S)||w!=null&&w.some(S))return xr(o,e)}return f?m:Cc(m,d,tS,Nc(e,!1))}function hl(n,e,i,r){const{implicitKey:l,inFlow:o}=e,u=typeof n.value==",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,GA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,157,"${e.indent}${f}`:f}function GA({key:n,value:e},i,r,l){const{allNullValues:o,doc:u,indent:f,indentStep:d,options:{commentString:g,indentSeq:b,simpleKeys:m}}=i;let S=Xe(n)&&n.comment||null;if(m){if(S)throw new Error(""With simple keys, key nodes cannot have comments"");if(Ke(n)||!Xe(n)&&typeof n==""objec",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,Rd,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,XA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,YA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,aS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,iS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,rS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,sS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,vh,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,167,"`)&&(U="""");return _+=U+X,i.inFlow?G&&r&&r():$&&!G?_+=ds(_,i.indent,g($)):x&&l&&l(),_}function iS(n,e){(n===""debug""||n===""warn"")&&console.warn(e)}const qo=""<<"",si={identify:n=>n===qo||typeof n==""symbol""&&n.description===qo,default:""key"",tag:""tag:yaml.org,2002:merge"",test:/^<<$/,resolve:()=>Object.ass",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,FA,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,170,"`+ii(g(n),d),f&&f()):m&&u&&u(),w}function FA({items:n},e,{flowChars:i,itemIndent:r}){const{indent:l,indentStep:o,flowCollectionPadding:u,options:{commentString:f}}=e;r+=o;const d=Object.assign({},e,{indent:r,inFlow:!0,type:null});let g=!1,b=0;const m=[];for(let E=0;E<n.length;++E){const x=n[E];let _",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,$o,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs)",11,0,high,,,
Solution,En,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/sw.bundle.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (3 call refs, 0 string refs)",12,0,high,,,
Solution,Io,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs)",6,0,high,,,
Solution,Kb,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,dc,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",5,0,high,,,
Solution,ps,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (1 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (8 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (1 call refs, 0 string refs)",10,0,high,,,
Solution,uS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,174,"${l}${w}`}else return`${S}${u}${m.join("" "")}${u}${w}`}function dc({indent:n,options:{commentString:e}},i,r,l){if(r&&l&&(r=r.replace(/^\n+/,"""")),r){const o=ii(e(r),n);i.push(o.trimStart())}}function ps(n,e){const i=ze(e)?e.value:e;for(const r of n)if(Ve(r)&&(r.key===e||r.key===i||ze(r.key)&&r.key.val",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,pS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,175,"`:"" "")}return hl({comment:n,type:e,value:f},r,l,o)}};function pS(n,e){if(Dr(n))for(let i=0;i<n.items.length;++i){let r=n.items[i];if(!Ve(r)){if(Rr(r)){r.items.length>1&&e(""Each pair must have its own sequence indicator"");const l=r.items[0]||new Tt(new ue(null));if(r.commentBefore&&(l.key.commentBefo",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,Id,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,Lc,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",5,0,high,,,
Solution,Sh,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,gS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,lC,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test",,0,0,high,"No external references found; review for dead code, reflection, or framework wiring.",,
Solution,mS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,oC,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,qd,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,vS,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,177,"${o.comment}`:r.comment}r=l}n.items[i]=Ve(r)?r:new Tt(r)}}else e(""Expected a sequence for this tag"");return n}function gS(n,e,i){const{replacer:r}=i,l=new Ui(n);l.tag=""tag:yaml.org,2002:pairs"";let o=0;if(e&&Symbol.iterator in Object(e))for(let u of e){typeof r==""function""&&(u=r.call(e,String(o++),u)",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,pc,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,180,"`}class Hr{constructor(e,i,r){this.commentBefore=null,this.comment=null,this.errors=[],this.warnings=[],Object.defineProperty(this,bn,{value:Kh});let l=null;typeof i==""function""||Array.isArray(i)?l=i:r===void 0&&i&&(r=i,i=void 0);const o=Object.assign({intAsBigInt:!1,keepSourceTokens:!1,logLevel:""wa",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,ur,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,180,"`}class Hr{constructor(e,i,r){this.commentBefore=null,this.comment=null,this.errors=[],this.warnings=[],Object.defineProperty(this,bn,{value:Kh});let l=null;typeof i==""function""||Array.isArray(i)?l=i:r===void 0&&i&&(r=i,i=void 0);const o=Object.assign({intAsBigInt:!1,keepSourceTokens:!1,logLevel:""wa",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs)",11,0,high,,,
Solution,Nr,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,185,"`}};function Nr(n,{flow:e,indicator:i,next:r,offset:l,onError:o,parentIndent:u,startOnNewline:f}){let d=!1,g=f,b=f,m="""",S="""",w=!1,E=!1,x=null,_=null,A=null,N=null,$=null,G=null,X=null;for(const B of n)switch(E&&(B.type!==""space""&&B.type!==""newline""&&B.type!==""comma""&&o(B.offset,""MISSING_CHAR"",""Tags ",internal,"CLI, Handler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs)",9,0,high,,,
Solution,ol,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,185,"`}};function Nr(n,{flow:e,indicator:i,next:r,offset:l,onError:o,parentIndent:u,startOnNewline:f}){let d=!1,g=f,b=f,m="""",S="""",w=!1,E=!1,x=null,_=null,A=null,N=null,$=null,G=null,X=null;for(const B of n)switch(E&&(B.type!==""space""&&B.type!==""newline""&&B.type!==""comma""&&o(B.offset,""MISSING_CHAR"",""Tags ",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 1 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 1 string refs)",12,2,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,Qh,js,playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js,186,"`))return!0;if(n.end){for(const e of n.end)if(e.type===""newline"")return!0}return!1;case""flow-collection"":for(const e of n.items){for(const i of e.start)if(i.type===""newline"")return!0;if(e.sep){for(const i of e.sep)if(i.type===""newline"")return!0}if(ol(e.key)||ol(e.value))return!0}return!1;default:ret",internal,"CLI, Handler, Test","playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
